id,query,entities,relations
6540,I'm looking for papers on the geochemical characteristics of lunar features related to the Moon's magma ocean.,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'geochemical characteristics'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'lunar features'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': ""Moon's magma ocean""}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['geochemical characteristics of lunar features', ""related to the Moon's magma ocean""], 'constant': False}}","{('A', 'ANSWER'): ['has_topic'], ('B', 'ANSWER'): ['has_topic'], ('C', 'ANSWER'): ['has_topic']}"
4403,"Search for publications from Penn State Erie, The Behrend College regarding the study of mass transfer within water filtration systems, specifically within the mechanical engineering discipline.","{'A': {'type': ['institution'], 'lexical': {'name': 'Penn State Erie, The Behrend College'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'mechanical engineering'}, 'semantic': [], 'constant': True}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'mass transfer'}, 'semantic': [], 'constant': True}, 'D': {'type': ['field_of_study'], 'lexical': {'name': 'water filtration systems'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'study of mass transfer within water filtration systems', 'mechanical engineering discipline'], 'constant': False}}","{('ANSWER', 'B'): ['has_topic'], ('ANSWER', 'C'): ['has_topic'], ('ANSWER', 'D'): ['has_topic'], ('B', 'C'): [], ('B', 'D'): [], ('C', 'D'): [], ('A', 'ANSWER'): []}"
5664,Could you show me a collection of scholarly articles related to Nitrobenzene that discuss kinetic models for laser-induced fragmentation?,"{'A': {'type': ['field_of_study'], 'lexical': {'name': 'Nitrobenzene'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'kinetic models for laser-induced fragmentation'}, 'semantic': [], 'constant': True}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['scholarly articles', 'related to Nitrobenzene', 'kinetic models for laser-induced fragmentation'], 'constant': False}}","{('C', 'ANSWER'): ['writes'], ('ANSWER', 'A'): ['has_topic'], ('ANSWER', 'B'): ['has_topic']}"
7208,Publications by authors affiliated with Ussuriysk Astrophysical Observatory on the relationship between eruptive filaments and solar magnetic fields,"{'A': {'type': ['institution'], 'lexical': {'name': 'Ussuriysk Astrophysical Observatory'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['affiliated with Ussuriysk Astrophysical Observatory'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'eruptive filaments and solar magnetic fields'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'relationship between eruptive filaments and solar magnetic fields'], 'constant': False}}","{('B', 'A'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
11913,"Looking for papers having a coauthor in common with ""Quantitative analysis of strain distribution in InAs/InAs1−xSbx superlattices"", within the same research discipline, and suggesting a novel FPA architecture.","{'A': {'type': ['paper'], 'lexical': {'title': 'Quantitative analysis of strain distribution in InAs/InAs1−xSbx superlattices'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['same research discipline'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['coauthor in common', 'novel FPA architecture'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
4429,"Are there any papers authored by the same writer as ""Triton photodisintegration in three-dimensional approach"", discussing a nuclear process from 2013, and within the same discipline as the primary paper?","{'A': {'type': ['paper'], 'lexical': {'title': 'Triton photodisintegration in three-dimensional approach'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['same writer as Triton photodisintegration in three-dimensional approach'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['nuclear process', 'same discipline as the primary paper'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['authored by the same writer', 'discussing a nuclear process', 'from 2013'], 'constant': False}}","{('A', 'B'): ['writes'], ('B', 'ANSWER'): ['writes'], ('A', 'C'): ['has_topic'], ('ANSWER', 'C'): ['has_topic']}"
9819,Show me papers where Davood Abbaszadeh is the author and the topic is the creation of PLEDs utilizing a stable aluminum cathode in air.,"{'A': {'type': ['author'], 'lexical': {'name': 'Davood Abbaszadeh'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['creation of PLEDs', 'utilizing a stable aluminum cathode in air'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['Davood Abbaszadeh as author', 'topic is creation of PLEDs utilizing a stable aluminum cathode in air'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
8608,Show me publications by Li Yi on the investigation of flow and nonflow elements in particle collision events.,"{'A': {'type': ['author'], 'lexical': {'name': 'Li Yi'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['investigation of flow and nonflow elements', 'particle collision events'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {'name': 'publications'}, 'semantic': ['by Li Yi', 'on the investigation of flow and nonflow elements in particle collision events'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic'], ('A', 'B'): ['affiliated_with', 'writes', 'cites', 'has_topic']}"
11621,"Show me the papers that are authored by the coauthors of ""Self-Dual Soliton Solution in a Generalized Jackiw-Pi Model"", and discuss compacton configurations.","{'A': {'type': ['paper'], 'lexical': {'title': 'Self-Dual Soliton Solution in a Generalized Jackiw-Pi Model'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['coauthors of Self-Dual Soliton Solution in a Generalized Jackiw-Pi Model'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {}, 'semantic': ['compacton configurations'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['papers discussing compacton configurations', 'authored by coauthors of Self-Dual Soliton Solution in a Generalized Jackiw-Pi Model'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
936,Could you find any papers written by Yan Xu focusing on the research of the impact of additives? I'm particularly interested in those which offer an analysis of the effects of these additives.,"{'A': {'type': ['author'], 'lexical': {'name': 'Yan Xu'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'the impact of additives'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['analysis of the effects of additives', 'research of the impact of additives'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
3345,2017 publications on multiplex networks by Central European University researchers,"{'A': {'type': ['institution'], 'lexical': {'name': 'Central European University'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': ['Central European University researchers'], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'multiplex networks'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['2017 publications'], 'constant': False}}","{('B', 'A'): ['affiliated_with'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
5883,Search for publications on nanomaterials synthesis by authors affiliated with Khadir Mohideen College.,"{'A': {'type': ['institution'], 'lexical': {'name': 'Khadir Mohideen College'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'nanomaterials synthesis'}, 'semantic': [], 'constant': True}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': ['affiliated with Khadir Mohideen College'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications on nanomaterials synthesis'], 'constant': False}}","{('C', 'A'): ['affiliated_with'], ('C', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
2999,Show me the research papers written by Bin Shao focusing on thermoelectric properties.,"{'A': {'type': ['author'], 'lexical': {'name': 'Bin Shao'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'thermoelectric properties'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['research papers', 'written by Bin Shao', 'focusing on thermoelectric properties'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
4308,"Can you find papers that explore the impact of variables on horizontal buoyant jets and have referenced or been referenced by the study ""A convective-like energy-stable open boundary condition for simulations of incompressible flows""?","{'A': {'type': ['paper'], 'lexical': {'title': 'A convective-like energy-stable open boundary condition for simulations of incompressible flows'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'horizontal buoyant jets'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['explore the impact of variables', 'have referenced or been referenced by the study'], 'constant': False}}","{('A', 'ANSWER'): ['cites'], ('ANSWER', 'B'): ['has_topic'], ('A', 'B'): []}"
3331,"What are the papers discussed about planet pairs near resonances that also reference the paper ""Eight planets in four multi-planet systems via transit timing variations in 1350 days?","{'A': {'type': ['paper'], 'lexical': {'title': 'Eight planets in four multi-planet systems via transit timing variations in 1350 days'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'planet pairs near resonances'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['discussed about planet pairs near resonances', 'reference the paper'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'ANSWER'): ['cites'], ('ANSWER', 'B'): ['has_topic']}"
1320,"Does the Sainsbury Laboratory have any publications on Supernovae, incorporating recent molecular data in their examination of these cosmic events?","{'A': {'type': ['institution'], 'lexical': {'name': 'Sainsbury Laboratory'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'Supernovae'}, 'semantic': [], 'constant': True}, 'C': {'type': ['paper'], 'lexical': {}, 'semantic': ['recent molecular data', 'examination of cosmic events'], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications on Supernovae'], 'constant': False}}","{('A', 'C'): ['affiliated_with'], ('A', 'ANSWER'): ['affiliated_with'], ('C', 'B'): ['has_topic'], ('ANSWER', 'B'): ['has_topic']}"
7070,"Show me publications from the co-authors of ""Air quality and thermal comfort levels under extreme hot weather"", specifically those which analyze the comparison between satellite and model estimates of air quality from 2009-2010.","{'A': {'type': ['paper'], 'lexical': {'title': 'Air quality and thermal comfort levels under extreme hot weather'}, 'semantic': [], 'constant': True}, 'B': {'type': ['author'], 'lexical': {}, 'semantic': [""co-authors of 'Air quality and thermal comfort levels under extreme hot weather'""], 'constant': False}, 'C': {'type': ['field_of_study'], 'lexical': {'name': 'air quality'}, 'semantic': [], 'constant': True}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['publications', 'comparison between satellite and model estimates of air quality', '2009-2010'], 'constant': False}}","{('B', 'A'): ['writes'], ('B', 'ANSWER'): ['writes'], ('ANSWER', 'C'): ['has_topic']}"
5520,"What are the references to other studies examining multi-frequency radio observations of galaxies in the work ""The clustering and bias of radio-selected AGN and star-forming galaxies in the COSMOS field""?","{'A': {'type': ['paper'], 'lexical': {'title': 'The clustering and bias of radio-selected AGN and star-forming galaxies in the COSMOS field'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'multi-frequency radio observations of galaxies'}, 'semantic': [], 'constant': True}, 'C': {'type': ['author'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['references to other studies', 'examining multi-frequency radio observations of galaxies'], 'constant': False}}","{('A', 'B'): ['has_topic'], ('A', 'C'): ['writes'], ('A', 'ANSWER'): ['cites'], ('C', 'ANSWER'): ['writes'], ('ANSWER', 'B'): ['has_topic']}"
12569,Find papers by José M. Perez-Lorenzo on sound source localization with microphones.,"{'A': {'type': ['author'], 'lexical': {'name': 'José M. Perez-Lorenzo'}, 'semantic': [], 'constant': True}, 'B': {'type': ['field_of_study'], 'lexical': {'name': 'sound source localization'}, 'semantic': [], 'constant': True}, 'C': {'type': ['institution'], 'lexical': {}, 'semantic': [], 'constant': False}, 'ANSWER': {'type': ['paper'], 'lexical': {}, 'semantic': ['papers by José M. Perez-Lorenzo', 'sound source localization with microphones'], 'constant': False}}","{('A', 'ANSWER'): ['writes'], ('A', 'C'): ['affiliated_with'], ('ANSWER', 'B'): ['has_topic']}"
