id,query,entities,relations
13234,Show me publications on gravity theories from the co-authors involved in the 'Extensions of Lorentzian spacetime geometry: From Finsler to Cartan and vice versa' paper.,"{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Extensions of Lorentzian spacetime geometry: From Finsler to Cartan and vice versa""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""co-authors of 'Extensions of Lorentzian spacetime geometry: From Finsler to Cartan and vice versa'""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""gravity theories""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications on gravity theories from co-authors of 'Extensions of Lorentzian spacetime geometry: From Finsler to Cartan and vice versa'""],
    ""constant"": false
  }
}","{
  (""B"", ""A""): [""writes""],
  (""B"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
10701,Show me publications by L. Lebanowski related to the study of neutrino oscillation experiments.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""L. Lebanowski""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""neutrino oscillation experiments""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by L. Lebanowski"", ""related to the study of neutrino oscillation experiments""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
9338,"What research papers that delve into heat transfer optimization methods have been referenced in the study titled ""Temperature–heat diagram analysis method for heat recovery physical adsorption refrigeration cycle – Taking multi-stage cycle as an example""?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Temperature–heat diagram analysis method for heat recovery physical adsorption refrigeration cycle – Taking multi-stage cycle as an example""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""heat transfer optimization methods""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research papers"", ""referenced in the study"", ""heat transfer optimization methods""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""cites""],
(""ANSWER"", ""B""): [""has_topic""]
}"
6455,Search for publications by Marco Breschi on thermal properties.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Marco Breschi""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""thermal properties""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by Marco Breschi on thermal properties""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
9771,Show me research articles on Dynamic contrast-enhanced magnetic resonance imaging that investigate compressed sensing techniques for real-time monitoring of lung tumor movement.,"{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Dynamic contrast-enhanced magnetic resonance imaging""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""compressed sensing techniques""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""lung tumor movement""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""research articles"", ""real-time monitoring""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""has_topic""],
(""B"", ""ANSWER""): [""has_topic""],
(""C"", ""ANSWER""): [""has_topic""]
}"
2667,"Show me publications by authors of ""Dynamical instability and the expansion-free condition"" that cover the topic of cavity evolution in relativistic fluids.","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Dynamical instability and the expansion-free condition""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""authors of Dynamical instability and the expansion-free condition""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""cavity evolution in relativistic fluids""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by authors of Dynamical instability and the expansion-free condition"", ""cavity evolution in relativistic fluids""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""ANSWER"", ""C""): [""has_topic""]
}"
9054,Which publications from Wrocław University of Economics researchers focus on transitions in their studies?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Wrocław University of Economics""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""Wrocław University of Economics researchers""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications"", ""focus on transitions"", ""studies""],
    ""constant"": false
  }
}","{
  (""A"", ""B""): [""affiliated_with""],
  (""B"", ""ANSWER""): [""writes""]
}"
7838,Are there any research articles from Dresden University of Technology that analyze LHC data seeking novel resonances within the context of Quark-Gluon plasma?,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Dresden University of Technology""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Quark-Gluon plasma""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""LHC data"", ""novel resonances""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {""name"": ""research articles""},
    ""semantic"": [""analyze LHC data"", ""within the context of Quark-Gluon plasma""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""affiliated_with""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
13094,Publications on plasma-generated magnetic fields authored by Hashemite University researchers,"{
  ""A"": {
    ""type"": [""institution""],
    ""lexical"": {""name"": ""Hashemite University""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""plasma-generated magnetic fields""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""Hashemite University researchers""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Publications""},
    ""semantic"": [""plasma-generated magnetic fields"", ""Hashemite University researchers""],
    ""constant"": false
  }
}","{
(""C"", ""A""): [""affiliated_with""],
(""C"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
6732,"Show me papers examining dual-band phased array antenna technologies, authored by the co-authors of the publication 'Dual-Band Wide-Angle Scanning Planar Phased Array in X/Ku-Bands'.","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Dual-Band Wide-Angle Scanning Planar Phased Array in X/Ku-Bands""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""co-authors of the publication 'Dual-Band Wide-Angle Scanning Planar Phased Array in X/Ku-Bands'""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""dual-band phased array antenna technologies""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""examining dual-band phased array antenna technologies"", ""authored by the co-authors of the publication 'Dual-Band Wide-Angle Scanning Planar Phased Array in X/Ku-Bands'""],
    ""constant"": false
  }
}","{
  (""B"", ""A""): [""writes""],
  (""B"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""C""): [""has_topic""]
}"
12096,Show me publications by A. Sandacz on the topic of gluon polarization.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""A. Sandacz""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""gluon polarization""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by A. Sandacz on gluon polarization""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""],
(""A"", ""B""): [""writes"", ""has_topic""]
}"
5111,"Which publications from the co-authors of ""Antenna Array Geometries to Reduce the Compute Load in Radio Telescopes"" also discuss efficient techniques for analyzing radio telescope data?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Antenna Array Geometries to Reduce the Compute Load in Radio Telescopes""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [""co-authors of Antenna Array Geometries to Reduce the Compute Load in Radio Telescopes""],
    ""constant"": false
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""radio telescope data analysis""},
    ""semantic"": [""efficient techniques for analyzing radio telescope data""],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications from co-authors"", ""efficient techniques for analyzing radio telescope data""],
    ""constant"": false
  }
}","{
(""B"", ""A""): [""writes""],
(""B"", ""ANSWER""): [""writes""],
(""ANSWER"", ""C""): [""has_topic""]
}"
11250,Search for publications by Neeraj Tripathi focusing on the impact of polarization on GaN photocathodes.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Neeraj Tripathi""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {},
    ""semantic"": [""polarization"", ""GaN photocathodes""],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications"", ""impact of polarization on GaN photocathodes""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""]
}"
32,I'm looking for publications on the adjustment of topological phases within the pseudospectrum domain through system parameter alteration.,"{
  ""A"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""topological phases""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""pseudospectrum domain""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""system parameter alteration""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""adjustment of topological phases"", ""within the pseudospectrum domain"", ""through system parameter alteration""],
    ""constant"": false
  }
}","{
(""ANSWER"", ""A""): [""has_topic""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
11157,"Can you find 2014 papers about ionospheric plasma parameters that were cited in the study ""Equinoctial asymmetry in ionosphere over Indian region during 2006–2013 using COSMIC measurements""?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Equinoctial asymmetry in ionosphere over Indian region during 2006–2013 using COSMIC measurements""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""ionospheric plasma parameters""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""2014 papers"", ""cited in the study"", ""ionospheric plasma parameters""],
    ""constant"": false
  }
}","{
  (""A"", ""ANSWER""): [""cites""],
  (""ANSWER"", ""B""): [""has_topic""]
}"
9834,Show me publications by Anahit Badalyan on the topic of holography with Bessel beam recordings.,"{
  ""A"": {
    ""type"": [""author""],
    ""lexical"": {""name"": ""Anahit Badalyan""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""holography""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""Bessel beam recordings""},
    ""semantic"": [],
    ""constant"": true
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""publications by Anahit Badalyan on the topic of holography with Bessel beam recordings""],
    ""constant"": false
  }
}","{
(""A"", ""ANSWER""): [""writes""],
(""ANSWER"", ""B""): [""has_topic""],
(""ANSWER"", ""C""): [""has_topic""]
}"
11718,"Are there any other studies on high-velocity outflows that have referenced or been inspired by the evidence presented in ""Discovery of the transition of a mini-broad absorption line into a broad absorption line in the SDSS quasar J115122.14+020426.3""?","{
  ""A"": {
    ""type"": [""paper""],
    ""lexical"": {""title"": ""Discovery of the transition of a mini-broad absorption line into a broad absorption line in the SDSS quasar J115122.14+020426.3""},
    ""semantic"": [],
    ""constant"": true
  },
  ""B"": {
    ""type"": [""field_of_study""],
    ""lexical"": {""name"": ""high-velocity outflows""},
    ""semantic"": [],
    ""constant"": true
  },
  ""C"": {
    ""type"": [""author""],
    ""lexical"": {},
    ""semantic"": [],
    ""constant"": false
  },
  ""ANSWER"": {
    ""type"": [""paper""],
    ""lexical"": {},
    ""semantic"": [""studies on high-velocity outflows"", ""referenced or been inspired by the evidence presented in the paper""],
    ""constant"": false
  }
}","{
  (""A"", ""C""): [""writes""],
  (""A"", ""B""): [""has_topic""],
  (""C"", ""ANSWER""): [""writes""],
  (""ANSWER"", ""B""): [""has_topic""],
  (""ANSWER"", ""A""): [""cites""],
  (""C"", ""ANSWER""): [""writes""]
}"
