id,ground_truths,query,original_answers,reranked_answers
3742,"[1742449, 1784006]",Show me publications by T. Domingo on lifetime measurement studies.,"[1742449, 1784006, 1303260, 1444876, 1621323, 1569700, 1410842, 1801266, 1508367, 1728133, 1675891, 1542068, 1612927, 1431861, 1590473, 1593536, 1855265, 1465639, 1350275, 1487160]","[1742449, 1784006, 1303260, 1621323, 1410842, 1801266, 1728133, 1542068, 1612927, 1431861, 1590473, 1593536, 1855265, 1465639, 1350275, 1487160, 1444876, 1569700, 1508367, 1675891]"
6877,"[1417195, 1544657, 1398200, 1451709, 1521085]","I'm looking for papers with a shared authorship with ""Passive-scheme analysis for solving the untrusted source problem in quantum key distribution"", which additionally delve into the analysis of beam wander effects or are related to the same field concerning how these effects can influence quantum key distribution systems. This is with the aim of exploring future research collaborations with authors experienced in this topic, particularly as it pertains to resolving potential issues that untrusted sources may cause.","[1245918, 1328059, 1541117, 1312579, 1493687, 1575006, 1850750, 1727323, 1334570, 1175436, 1424144, 1581411, 1644202, 1461572, 1678079, 1432220, 1628998, 1194492, 1277108, 1392061]","[1424144, 1245918, 1541117, 1644202, 1461572, 1678079, 1432220, 1628998, 1194492, 1277108, 1392061, 1727323, 1328059, 1312579, 1493687, 1575006, 1850750, 1334570, 1175436, 1581411]"
8155,[1218101],"Can you search for 2013 Applied Physics Letters publications in the same field, co-authored by one of the authors from ""Ultraviolet Raman spectra of few nanometer thick silicon-on-insulator nanofilms: Lifetime reduction of confined phonons"" that also delve into single silicon nanowires investigations, much like this paper?","[1346368, 1218101, 1374455, 1230757, 1711632, 1257105, 1448167, 1278407, 1466881, 1654825, 1510871, 1741476, 1457884, 1269674, 1336993, 1269404, 1536978, 1213768, 1338074, 1273120]","[1218101, 1346368, 1230757, 1711632, 1257105, 1457884, 1336993, 1269404, 1536978, 1374455, 1448167, 1278407, 1466881, 1654825, 1510871, 1741476, 1269674, 1213768, 1338074, 1273120]"
11927,"[1484124, 1401525]","Search for Astronomy papers discussing the links between solar activity and magnetic clouds from 1995 to 2012, affiliated with University of the District of Columbia.","[1340076, 1240376, 1332009, 1274797, 1839079, 1188023, 1286711, 1245886, 1471460, 1807658, 1589878, 1401525, 1755622, 1690268, 1657373, 1381553, 1420615, 1742813, 1857570, 1562595]","[1401525, 1857570, 1340076, 1240376, 1274797, 1839079, 1188023, 1286711, 1245886, 1471460, 1589878, 1657373, 1420615, 1742813, 1332009, 1807658, 1755622, 1690268, 1381553, 1562595]"
7718,"[1213545, 1444282]","Can you show me studies that not only reference ""Experimental Demonstration of XOR Operation in Graphene Magnetologic Gates at Room Temperature"", but also showcase the detection of spin accumulation in graphene through a current-based approach at room temperature?","[1444282, 1213545, 1818057, 1765894, 1789742, 1688440, 1328008, 1342801, 1847789, 1794069, 1853568, 1288829, 1859212, 1276602, 1826458, 1644063, 1322681, 1632068, 1823000, 1579653]","[1444282, 1213545, 1818057, 1765894, 1789742, 1688440, 1328008, 1342801, 1847789, 1794069, 1853568, 1288829, 1859212, 1276602, 1826458, 1644063, 1322681, 1632068, 1823000, 1579653]"
2261,[1350428],Show me articles by E. Corbel on the modulation of electron heat transport.,"[1602493, 1447571, 1425469, 1454286, 1795652, 1259946, 1328451, 1419621, 1599759, 1558232, 1821607, 1288257, 1241551, 1247588, 1673302, 1619137, 1350428, 1640208, 1650601, 1707313]","[1447571, 1350428, 1640208, 1707313, 1602493, 1425469, 1454286, 1795652, 1259946, 1328451, 1419621, 1599759, 1558232, 1821607, 1288257, 1241551, 1247588, 1673302, 1619137, 1650601]"
9014,[1795172],Search for papers by Adam Smercina on dust and gas properties.,"[1795172, 1278119, 1822178, 1746450, 1309314, 1722596, 1343171, 1831743, 1409729, 1538719, 1177332, 1499656, 1290123, 1467295, 1825472, 1789480, 1462125, 1211976, 1566630, 1741849]","[1795172, 1278119, 1722596, 1343171, 1831743, 1538719, 1177332, 1499656, 1290123, 1467295, 1825472, 1789480, 1462125, 1211976, 1566630, 1741849, 1822178, 1746450, 1309314, 1409729]"
7607,[1692146],Publications on airflow generation by authors affiliated with Hanoi University of Industry,"[1692146, 1497841, 1392712, 1755589, 1778967, 1201376, 1662282, 1339234, 1394777, 1790030, 1474636, 1185844, 1344843, 1700073, 1755251, 1852714, 1509134, 1768176, 1408372, 1277020]","[1692146, 1392712, 1755589, 1778967, 1201376, 1662282, 1339234, 1790030, 1344843, 1700073, 1755251, 1852714, 1509134, 1768176, 1408372, 1277020, 1497841, 1394777, 1474636, 1185844]"
9258,[1739119],Does Dongbei University of Finance and Economics have any research papers on the photo-assisted growth of p-type ZnO films related to the study of ionization energy in materials science?,"[1739119, 1740094, 1481090, 1599349, 1224410, 1507614, 1789144, 1301563, 1463808, 1651555, 1460851, 1555509, 1580800, 1708199, 1633864, 1425641, 1244744, 1277158, 1499539, 1756117]","[1739119, 1507614, 1789144, 1651555, 1460851, 1555509, 1580800, 1708199, 1633864, 1425641, 1244744, 1277158, 1499539, 1756117, 1740094, 1481090, 1599349, 1224410, 1301563, 1463808]"
11511,"[1810881, 1858983, 1833963, 1844587, 1853199]",Show me publications by S. Mtougui on magnetic properties.,"[1844587, 1833963, 1810881, 1858983, 1853199, 1205519, 1638013, 1388749, 1753337, 1535369, 1408626, 1719524, 1609357, 1716081, 1603325, 1687642, 1749559, 1459593, 1699614, 1389811]","[1833963, 1810881, 1858983, 1853199, 1844587, 1408626, 1719524, 1609357, 1716081, 1749559, 1459593, 1389811, 1205519, 1638013, 1388749, 1753337, 1535369, 1603325, 1687642, 1699614]"
1920,[1422385],Show me publications by B. Spruck focusing on hyperon production research.,"[1700978, 1353459, 1372702, 1224224, 1189366, 1392891, 1654856, 1356828, 1811470, 1329531, 1505349, 1758061, 1669611, 1686326, 1278946, 1214715, 1863977, 1417253, 1197742, 1287438]","[1224224, 1189366, 1392891, 1356828, 1811470, 1329531, 1505349, 1669611, 1686326, 1278946, 1214715, 1863977, 1417253, 1197742, 1287438, 1700978, 1353459, 1372702, 1654856, 1758061]"
3587,"[1684106, 1478797]",Show me publications by P. A. Khilo related to beam generation.,"[1478797, 1684106, 1437354, 1247208, 1491392, 1328790, 1557350, 1521958, 1710944, 1382965, 1700842, 1547614, 1722627, 1212857, 1186361, 1243668, 1184504, 1815899, 1197806, 1280773]","[1478797, 1684106, 1247208, 1491392, 1328790, 1557350, 1521958, 1710944, 1382965, 1700842, 1547614, 1722627, 1212857, 1186361, 1243668, 1184504, 1815899, 1197806, 1437354, 1280773]"
4318,[1718820],Does any Optics literature from Yokogawa Electric talk about a record-breaking breakdown voltage for diamond field-effect transistors when they were published?,"[1718820, 1618826, 1804048, 1176931, 1467995, 1768989, 1787959, 1529686, 1522518, 1719412, 1530301, 1738370, 1704575, 1255369, 1221720, 1792483, 1345530, 1224363, 1526632, 1829236]","[1718820, 1618826, 1804048, 1176931, 1467995, 1768989, 1787959, 1529686, 1522518, 1719412, 1530301, 1738370, 1704575, 1255369, 1221720, 1792483, 1345530, 1224363, 1526632, 1829236]"
4412,[1748850],Does any research from Wheelock College delve into the study of offset bars in late-type galaxies in the discipline of Astrophysics?,"[1748850, 1214294, 1182687, 1751769, 1209162, 1693726, 1714605, 1632994, 1575424, 1693619, 1216692, 1580300, 1727379, 1811048, 1783538, 1600558, 1389147, 1259327, 1196409, 1647209]","[1748850, 1214294, 1182687, 1209162, 1693726, 1714605, 1632994, 1693619, 1580300, 1196409, 1751769, 1575424, 1216692, 1727379, 1811048, 1783538, 1600558, 1389147, 1259327, 1647209]"
7989,[1843745],Show me papers published by co-authors of 'Will organic thermoelectrics get hot' that also explore the subject of magnetoplasmonic systems.,"[1862766, 1647858, 1843745, 1425263, 1622201, 1720355, 1293403, 1370266, 1382124, 1302902, 1238925, 1508650, 1225389, 1186839, 1696620, 1274860, 1422910, 1235110, 1778914, 1411935]","[1862766, 1647858, 1843745, 1425263, 1622201, 1720355, 1293403, 1370266, 1382124, 1302902, 1238925, 1508650, 1225389, 1186839, 1696620, 1274860, 1422910, 1235110, 1778914, 1411935]"
580,"[1470760, 1443660]","Looking for papers that have either been referenced in ""Study on power coupling of annular vortex beam propagating through a two-Cassegrain-telescope optical system in turbulent atmosphere"" or explore similar features and uses of vortex electron beams in turbulent conditions.","[1470760, 1676766, 1461517, 1767833, 1443660, 1612868, 1602260, 1496098, 1227145, 1715507, 1467284, 1445149, 1278846, 1235022, 1248421, 1496201, 1509232, 1650163, 1703999, 1406296]","[1612868, 1602260, 1715507, 1467284, 1445149, 1235022, 1248421, 1470760, 1767833, 1443660, 1703999, 1406296, 1676766, 1461517, 1496098, 1227145, 1278846, 1496201, 1509232, 1650163]"
249,"[1474298, 1293463]","Find papers related to surface plasmons that cite or are cited by ""Conventional and acoustic surface plasmons on noble metal surfaces: a time-dependent density functional theory study"".","[1659366, 1372354, 1442762, 1769070, 1785294, 1529709, 1661385, 1324941, 1435156, 1436086, 1293463, 1672503, 1474298, 1574200, 1749508, 1523989, 1329390, 1622333, 1866215, 1367119]","[1436086, 1293463, 1672503, 1474298, 1661385, 1659366, 1372354, 1442762, 1769070, 1785294, 1574200, 1749508, 1523989, 1329390, 1622333, 1866215, 1367119, 1529709, 1324941, 1435156]"
9732,[1734623],Could you show me some papers that delve into the study of fractional order equations within the context of the Hunter-Saxton equation?,"[1683718, 1394454, 1453144, 1771449, 1184972, 1591697, 1625059, 1499479, 1361221, 1642614, 1620468, 1594789, 1702331, 1209688, 1563237, 1734623, 1754815, 1653850, 1279909, 1652851]","[1734623, 1754815, 1594789, 1209688, 1279909, 1652851, 1683718, 1394454, 1453144, 1771449, 1184972, 1591697, 1625059, 1499479, 1361221, 1642614, 1620468, 1702331, 1563237, 1653850]"
